시군명,학교구분명,공사립구분명,시설명,전화번호,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
부천시,중학교,공립,부명중학교,070-7099-4906,경기도 부천시 중동 1176번지 부명중학교,경기도 부천시 조마루로 182,14584,37.4982646932,126.7641362583
부천시,중학교,공립,부일중학교,032-346-9003,경기도 부천시 소사본동 406번지 부일중학교,경기도 부천시 소사로 86,14774,37.4664626263,126.7994598306
부천시,중학교,공립,부천남중학교,070-7096-7304,경기도 부천시 송내동 628번지,경기도 부천시 성주로 148,14746,37.4783771663,126.7718872922
부천시,중학교,공립,부천동중학교,032-343-3115,경기도 부천시 괴안동 171-15번지,경기도 부천시 경인로484번길 36,14683,37.4810122035,126.8092904637
부천시,중학교,공립,부천부곡중학교,070-709-9533,경기도 부천시 중동 1213번지 부곡중학교,경기도 부천시 부흥로 284,14611,37.4940688396,126.7746546368
부천시,중학교,공립,부천부흥중학교,070-7099-0854,경기도 부천시 중동 1074번지 부천부흥중,경기도 부천시 계남로 268,14534,37.5050404121,126.7780480324
부천시,중학교,공립,부천여월중학교,070-7099-4685,경기도 부천시 여월동 68번지 부천여월중학교,경기도 부천시 성곡로57번길 25,14485,37.5170682875,126.7976597752
성남시,초등학교,공립,상대원초등학교,031-736-7414,경기도 성남시 중원구 상대원동 54번지 상대원초등학교,경기도 성남시 중원구 순환로214번길 16,13204,37.4422211770,127.1812652534
성남시,초등학교,공립,상탑초등학교,031-706-4123,경기도 성남시 분당구 야탑동 161번지 상탑초등학교,경기도 성남시 분당구 판교로 647,13512,37.4060582607,127.1456013288
성남시,초등학교,공립,서현초등학교,031-701-2171,경기도 성남시 분당구 서현동 87-1번지 서현초등학교,경기도 성남시 분당구 중앙공원로39번길 12,13588,37.3824172720,127.1284053188
성남시,초등학교,공립,성남미금초등학교,031-714-0092,경기도 성남시 분당구 구미동 68번지 성남미금초등학교,경기도 성남시 분당구 미금로 151,13628,37.3470116455,127.1152661089
성남시,초등학교,공립,성남서초등학교,031-753-5701,경기도 성남시 수정구 태평동 5090-1번지,경기도 성남시 수정구 태평로 19,13293,37.4486042306,127.1292616780
성남시,초등학교,공립,성남수정초등학교,031-757-1584,경기도 성남시 수정구 수진동 4347번지 성남수정초등학교,경기도 성남시 수정구 제일로123번길 9,13324,37.4365279527,127.1319079912
성남시,초등학교,공립,성남양지초등학교,031-733-1797,경기도 성남시 수정구 양지동 386번지,경기도 성남시 수정구 논골로36번길 33,13137,37.4594676651,127.1613456728
성남시,초등학교,공립,성남은행초등학교,031-731-0160,경기도 성남시 중원구 은행동 652번지 성남은행초등학교,경기도 성남시 중원구 순환로447번길 11,13151,37.4608520431,127.1701761513
성남시,초등학교,공립,성남정자초등학교,031-711-5197,경기도 성남시 분당구 정자동 6-2번지 성남정자초등학교,경기도 성남시 분당구 분당수서로 442,13554,37.3740332907,127.1050777929
성남시,초등학교,공립,수내초등학교,031-711-2152,경기도 성남시 분당구 수내동 81번지 수내초등학교,경기도 성남시 분당구 백현로243번길 12,13600,37.3675097829,127.1243277753
성남시,초등학교,공립,신백현초등학교,031-8017-2073,경기도 성남시 분당구 백현동 559번지 신백현초등학교,경기도 성남시 분당구 판교역로14번길 42,13536,37.3871729995,127.1118481354
성남시,초등학교,공립,오리초등학교,031-711-2678,경기도 성남시 분당구 구미동 115번지 오리초등학교,경기도 성남시 분당구 미금로 121,13633,37.3440652616,127.1153294306
성남시,초등학교,공립,위례고운초등학교,031-751-9344,경기도 성남시 수정구 창곡동 511번지,경기도 성남시 수정구 위례순환로 155,13641,37.4711913595,127.1458720164
성남시,초등학교,공립,위례푸른초등학교,031-757-6517,경기도 성남시 수정구 창곡동 518번지,경기도 성남시 수정구 위례순환로 205,13643,37.4704102679,127.1509348695
성남시,고등학교,사립,동광고등학교,031-754-4811,경기도 성남시 중원구 성남동 2876-1번지 동광고등학교,경기도 성남시 중원구 원터로 84,13370,37.4339377760,127.1435752536
성남시,고등학교,사립,분당영덕여자고등학교,031-724-6021,경기도 성남시 분당구 야탑동 455번지 분당영덕여자고등학교,경기도 성남시 분당구 판교로592번길 13,13515,37.4052826954,127.1385407695
성남시,고등학교,사립,성일정보고등학교,031-720-1300,경기도 성남시 중원구 성남동 2876번지 성일정보고등학교,경기도 성남시 중원구 시민로77번길 10,13370,37.4339450288,127.1450441172
성남시,고등학교,사립,숭신여자고등학교,031-732-8101,경기도 성남시 중원구 금광동 2686번지 숭신여자중고교,경기도 성남시 중원구 황송로77번길 34,13165,37.4495803884,127.1702866640
성남시,고등학교,사립,태원고등학교,031-704-6601,경기도 성남시 분당구 야탑동 754-1번지 태원고등학교,경기도 성남시 분당구 성남대로 822,13514,37.4032473241,127.1296033590
성남시,고등학교,사립,효성고등학교,031-750-8382,경기도 성남시 수정구 심곡동 321번지 효성고등학교,경기도 성남시 수정구 심곡로 16,13103,37.4499434334,127.1046610979
성남시,중학교,공립,성남중학교,031-751-8748,경기도 성남시 중원구 성남동 2872번지,경기도 성남시 중원구 원터로 64,13370,37.4323876239,127.1439339081
성남시,고등학교,공립,위례한빛고등학교,031-803-8195,경기도 성남시 수정구 창곡동 574번지 위례한빛고등학교,경기도 성남시 수정구 위례동로 86,13644,37.4670237687,127.1499334553
성남시,초등학교,공립,금상초등학교,031-733-5025,경기도 성남시 중원구 금광동 1645번지,경기도 성남시 중원구 금상로 97,13197,37.4432160575,127.1661817997
성남시,초등학교,공립,불정초등학교,031-713-0453,경기도 성남시 분당구 정자동 203번지,경기도 성남시 분당구 돌마로 250,13603,37.3616215571,127.1199611202
성남시,초등학교,공립,위례한빛초등학교,031-759-9673,경기도 성남시 수정구 창곡동 570번지 위례한빛초등학교,경기도 성남시 수정구 위례동로 55,13645,37.4655498253,127.1469351147
성남시,초등학교,공립,성남매송초등학교,031-703-0772,경기도 성남시 분당구 이매동 136번지 성남매송초,경기도 성남시 분당구 탄천로 97,13523,37.4016145604,127.1228242142
성남시,초등학교,공립,성남북초등학교,031-746-7701,경기도 성남시 수정구 산성동 2137번지,경기도 성남시 수정구 희망로534번길 3,13130,37.4516333946,127.1509882696
성남시,초등학교,공립,성남송현초등학교,031-8016-2003,경기도 성남시 분당구 삼평동 710번지,경기도 성남시 분당구 동판교로 258,13490,37.4052250045,127.1163243159
성남시,초등학교,공립,성남신기초등학교,031-713-3691,경기도 성남시 분당구 정자동 89번지,경기도 성남시 분당구 황새울로 74,13611,37.3666762513,127.1104638406
성남시,초등학교,공립,성남신흥초등학교,031-744-5457,경기도 성남시 수정구 신흥동 47-3번지 성남신흥초등학교,경기도 성남시 수정구 공원로436번길 17,13259,37.4502457702,127.1436848961
성남시,초등학교,공립,성남여수초등학교,031-757-6905,경기도 성남시 중원구 여수동 577번지 성남여수초등학교,경기도 성남시 중원구 여수울로 37,13435,37.4192814002,127.1331323278
성남시,초등학교,공립,성남장안초등학교,031-701-7075,경기도 성남시 분당구 분당동 91번지 성남장안초등학교,경기도 성남시 분당구 장안로51번길 10,13583,37.3722272606,127.1440131256
성남시,초등학교,공립,성남제일초등학교,031-746-6712,경기도 성남시 중원구 중앙동 2970번지,경기도 성남시 중원구 광명로184번길 23,13255,37.4383817879,127.1492898258
성남시,초등학교,공립,성남중앙초등학교,031-754-4413,경기도 성남시 중원구 성남동 2580번지 성남중앙초등학교,경기도 성남시 중원구 원터로94번길 7,13360,37.4359113029,127.1432964687
성남시,초등학교,공립,성남초등학교,031-755-1129,경기도 성남시 수정구 태평동 7326번지 성남초등학교,경기도 성남시 수정구 수정로 233,13282,37.4458301765,127.1442642547
성남시,초등학교,공립,성남화랑초등학교,031-703-2600,경기도 성남시 분당구 백현동 547번지,경기도 성남시 분당구 동판교로 77,13533,37.3898091180,127.1159397350
성남시,초등학교,공립,성수초등학교,031-752-9603,경기도 성남시 수정구 수진동 4786번지 성수초등학교,경기도 성남시 수정구 모란로 11,13314,37.4342715245,127.1271585814
성남시,초등학교,공립,수진초등학교,031-753-0320,경기도 성남시 수정구 태평동 3756번지 수진초등학교,경기도 성남시 수정구 탄리로95번길 16,13301,37.4442752644,127.1330965337
성남시,초등학교,공립,야탑초등학교,031-704-8193,경기도 성남시 분당구 야탑동 333번지 야탑초등학교,경기도 성남시 분당구 양현로 400,13441,37.4161897378,127.1258522341
성남시,초등학교,공립,양영초등학교,031-707-0123,경기도 성남시 분당구 서현동 319번지,경기도 성남시 분당구 불정로406번길 17,13587,37.3746201607,127.1395693707
성남시,초등학교,공립,왕남초등학교,031-723-7150,경기도 성남시 수정구 대왕판교로959번길 48(고등동) ,,,,
성남시,초등학교,공립,운중초등학교,031-781-5483,경기도 성남시 분당구 운중동 893번지,경기도 성남시 분당구 운중로45번길 8,13463,37.3921153630,127.0687402517
성남시,초등학교,공립,위례중앙초등학교,031-759-9060,경기도 성남시 수정구 창곡동 502번지 위례중앙초등학교,경기도 성남시 수정구 위례순환로 71,13121,37.4717435107,127.1359816012
성남시,초등학교,공립,이매초등학교,031-704-4086,경기도 성남시 분당구 이매동 112번지,경기도 성남시 분당구 양현로 146,13567,37.3966647492,127.1260123168
성남시,고등학교,사립,분당대진고등학교,031-706-8574,경기도 성남시 분당구 분당동 72번지 분당대진고등학교,경기도 성남시 분당구 분당로 271,13583,37.3692517872,127.1381259114
성남시,고등학교,사립,성보경영고등학교,031-742-7714,경기도 성남시 수정구 단대동 5번지 성보경영고등학교,경기도 성남시 수정구 논골로 82,13132,37.4614711390,127.1588971525
성남시,고등학교,사립,성일고등학교,031-750-1806,경기도 성남시 중원구 성남동 2876번지,경기도 성남시 중원구 시민로77번길 10,13370,37.4339450288,127.1450441172
성남시,고등학교,사립,송림고등학교,031-704-6700,경기도 성남시 분당구 이매동 378번지,경기도 성남시 분당구 이매로 100,13571,37.3920555813,127.1307363605
성남시,고등학교,사립,야탑고등학교,031-697-0108,경기도 성남시 분당구 야탑동 145-3번지 야탑고등학교,경기도 성남시 분당구 판교로 738,13510,37.4035891855,127.1531299353
성남시,고등학교,사립,이우고등학교,031-710-6903,경기도 성남시 분당구 동원동 157-1번지 이우중고등학교,경기도 성남시 분당구 동막로 287,13547,37.3523665753,127.0905225463
성남시,고등학교,사립,풍생고등학교,031-750-8402,경기도 성남시 수정구 수진동 4511-1번지 풍생고등학교,경기도 성남시 수정구 산성대로 111,13326,37.4349970384,127.1311822271
성남시,초등학교,공립,태평초등학교,031-753-9473,경기도 성남시 수정구 태평동 3743번지 태평초등학교,경기도 성남시 수정구 남문로32번길 7,13302,37.4445475053,127.1313228361
성남시,초등학교,공립,하탑초등학교,031-705-0983,경기도 성남시 분당구 야탑동 531번지,경기도 성남시 분당구 양현로 262,13521,37.4070802747,127.1261310111
성남시,초등학교,공립,희망대초등학교,031-732-4114,경기도 성남시 수정구 신흥동 1232번지 희망대초등학교,경기도 성남시 수정구 공원로370번길 29,13268,37.4467168394,127.1486506204
성남시,중학교,공립,금광중학교,031-735-7922,경기도 성남시 중원구 금광동 2414번지 금광중학교,경기도 성남시 중원구 황송로 25,13183,37.4467232648,127.1709583442
