시군명,시설구분명,공사립구분명,시설명,전화번호,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
고양시,유치원,공립,백마초등학교병설유치원,031-902-9616,경기도 고양시 일산동구 마두동 718번지 백마초등학교 병설유치원,경기도 고양시 일산동구 일산로 230,10417,37.6575460271,126.7909841294
고양시,유치원,공립,벽제초등학교병설유치원,031-963-3147,경기도 고양시 일산동구 사리현동 122-2번지 벽제초등학교,경기도 고양시 일산동구 공릉천로 13,10260,37.6957392777,126.8433384770
고양시,유치원,공립,삼송초등학교병설유치원,02-381-8288,경기도 고양시 덕양구 원흥동 675번지,경기도 고양시 덕양구 세솔로 150,10557,37.6539897601,126.8823082882
고양시,유치원,공립,서정초등학교병설유치원,031-979-7508,경기도 고양시 덕양구 행신동 1097번지,경기도 고양시 덕양구 소원로 251,10534,37.6140825927,126.8486777694
고양시,유치원,공립,성석초등학교병설유치원,031-977-2378,경기도 고양시 일산동구 문봉동 203-6번지 성석초등학교 병설유치원,경기도 고양시 일산동구 문봉길 110,10257,37.7070094691,126.8124237104
고양시,유치원,공립,성저초등학교병설유치원,031-919-3802,경기도 고양시 일산서구 대화동 2006번지 성저초등학교,경기도 고양시 일산서구 성저로 92,10369,37.6848787518,126.7571567871
고양시,유치원,사립,오늘유치원,031-951-7942,경기도 고양시 일산서구 대화동 2068번지 오늘유치원,경기도 고양시 일산서구 성저로 62,10368,37.6846017606,126.7539607403
고양시,유치원,공립,하늘초등학교병설유치원,031-975-6363,경기도 고양시 일산동구 중산동 1799번지 하늘초등학교,경기도 고양시 일산동구 하늘마을1로 46,10311,37.6771583619,126.7900441870
고양시,유치원,사립,삼성숲유치원,031-969-6565,경기도 고양시 덕양구 벽제동 363-20번지,경기도 고양시 덕양구 푸른마을로 110-7,10271,37.7152122399,126.9037465070
고양시,유치원,사립,짐랜드유치원,031-979-7333,경기도 고양시 덕양구 행신동 936번지 능곡중앙교육센타,경기도 고양시 덕양구 충장로152번길 59,10494,37.6243580336,126.8385409984
고양시,유치원,공립,백송초등학교병설유치원,031-919-1784,경기도 고양시 일산서구 덕이동 1532번지 백송초등학교,경기도 고양시 일산서구 하이파크3로 110,10230,37.7014840263,126.7531332270
고양시,유치원,공립,황룡초등학교병설유치원,031-915-0291,경기도 고양시 일산서구 탄현동 1474번지 황룡초등학교 병설유치원,경기도 고양시 일산서구 탄현로 75,10240,37.6981000684,126.7680664344
고양시,유치원,사립,바다의별유치원,031-964-8485,경기도 고양시 덕양구 고양동 340-4번지,경기도 고양시 덕양구 대양로285번길 45,10273,37.7035198123,126.8957789734
고양시,유치원,사립,성저유치원,031-916-4580,경기도 고양시 일산서구 대화동 2212번지 성저마을,,10376,37.6790446900,126.7506012119
고양시,유치원,사립,코끼리유치원,031-978-0997,경기도 고양시 덕양구 행신동 219번지,경기도 고양시 덕양구 행신로325번길 20,10493,37.6240789628,126.8453154925
고양시,유치원,사립,파랑새유치원,031-913-6683,경기도 고양시 일산서구 일산동 1058번지 후곡마을,,10375,37.6776588425,126.7643787602
고양시,유치원,사립,푸른무지개유치원,031-927-7112,경기도 고양시 덕양구 토당동 849번지 무지개유치원,경기도 고양시 덕양구 지도로104번길 42,10511,37.6265202325,126.8259848948
고양시,유치원,사립,하늘숲유치원,031-932-5950,경기도 고양시 일산동구 풍동 1290번지 하늘유치원 하늘숲유치원,경기도 고양시 일산동구 숲속마을1로 29-12,10307,37.6639916864,126.7982079866
고양시,유치원,사립,한미유치원,031-975-6567,경기도 고양시 일산서구 일산동 631-1번지,경기도 고양시 일산서구 고양대로 686-8,10353,37.6834577962,126.7717969833
고양시,유치원,사립,해나라유치원,031-911-6168,경기도 고양시 일산서구 일산동 1090번지 후곡마을,,10360,37.6743503492,126.7724600002
고양시,유치원,사립,햇님유치원,031-902-9795,경기도 고양시 일산동구 백석동 1139번지 백송마을,,10418,37.6516030735,126.7929047470
고양시,유치원,사립,현대유치원,031-962-8928,경기도 고양시 덕양구 내유동 436-28번지,경기도 고양시 덕양구 통일로1154번길 16-9,10264,37.7167597022,126.8509263449
고양시,유치원,사립,흰돌유치원,031-902-1940,경기도 고양시 일산동구 백석동 1344번지 흰돌마을,,10448,37.6408829890,126.7837915316
고양시,유치원,사립,둥지유치원,031-964-1671,경기도 고양시 덕양구 화정동 961번지 은빛마을11단지,,10498,37.6355532171,126.8357633257
고양시,유치원,사립,리빙스턴유치원,031-964-5309,경기도 고양시 덕양구 성사동 108-3번지 주님유치원,경기도 고양시 덕양구 도내로 13-40,10481,37.6260837397,126.8488115704
고양시,유치원,사립,모심유치원,031-976-6436,경기도 고양시 일산동구 중산동 1566번지 중산마을,,10337,37.6885967077,126.7782319926
고양시,유치원,사립,무지개유치원,031-972-0930,경기도 고양시 덕양구 행신동 633-11번지,경기도 고양시 덕양구 행신로143번길 44,10517,37.6211675196,126.8314572475
고양시,유치원,사립,미래유치원,031-964-2550,경기도 고양시 덕양구 주교동 621-1번지 정원유치원,경기도 고양시 덕양구 마상로 142,10462,37.6589910262,126.8383173612
고양시,유치원,사립,바움유치원,031-966-3069,경기도 고양시 덕양구 성사동 725-1번지,경기도 고양시 덕양구 호국로742번길 57,10468,37.6525998374,126.8359517695
고양시,유치원,사립,별빛유치원,031-971-6630,경기도 고양시 덕양구 화정동 952번지 별빛마을,,10501,37.6319928585,126.8284869076
고양시,유치원,사립,상명유치원,031-974-9888,경기도 고양시 덕양구 토당동 37-15번지 상명유치원 가동,경기도 고양시 덕양구 능곡로45번길 65,10508,37.6256327441,126.8229851333
고양시,유치원,사립,선재유치원,031-931-0144,경기도 고양시 일산서구 탄현동 1481번지,경기도 고양시 일산서구 홀트로 55,10240,37.6952656349,126.7698781736
고양시,유치원,사립,성모유치원,031-975-2279,경기도 고양시 일산서구 일산동 600-47번지,경기도 고양시 일산서구 원일로 57,10348,37.6880472251,126.7690164511
고양시,유치원,사립,성실유치원,031-963-5414,경기도 고양시 덕양구 고양동 407-15번지 성실유치원,경기도 고양시 덕양구 동헌로 387,10273,37.7069879092,126.8951162528
고양시,유치원,사립,숲소리유치원,02-371-0300,경기도 고양시 덕양구 지축동 595-7번지,경기도 고양시 덕양구 일영로 146-1,10584,37.6597435540,126.9201964727
고양시,유치원,공립,토당초등학교병설유치원,031-972-9592,경기도 고양시 덕양구 토당동 409-12번지,경기도 고양시 덕양구 행신로 90,10520,37.6169699148,126.8259848696
고양시,유치원,공립,풍동초등학교병설유치원,031-932-8737,경기도 고양시 일산동구 풍동 1266번지 풍동초등학교,경기도 고양시 일산동구 숲속마을로 14-43,10305,37.6692696315,126.8024552334
고양시,유치원,공립,한뫼초등학교병설유치원,031-976-7502,경기도 고양시 일산서구 일산동 960-9번지 한뫼초등학교,경기도 고양시 일산서구 고양대로 629,10351,37.6863755736,126.7665729053
고양시,유치원,공립,행신초등학교병설유치원,031-978-8361,경기도 고양시 덕양구 행신동 983-1번지 행신초등학교,경기도 고양시 덕양구 중앙로 527,10518,37.6216076950,126.8368479755
고양시,유치원,공립,현산초등학교병설유치원,031-917-1448,경기도 고양시 일산서구 탄현동 1586번지,경기도 고양시 일산서구 산현로 87,10345,37.6923219442,126.7711232176
고양시,유치원,공립,화중초등학교병설유치원,031-967-8361,경기도 고양시 덕양구 화정동 871번지 화중초등학교,경기도 고양시 덕양구 화중로152번길 43,10474,37.6405537186,126.8358427656
고양시,유치원,사립,경기유치원,02-964-9229,경기도 고양시 덕양구 대자동 305번지,경기도 고양시 덕양구 통일로542번길 27,10282,37.6813231398,126.8894172425
고양시,유치원,사립,꿈나라유치원,02-371-3394,경기도 고양시 덕양구 신원동 646-1번지,경기도 고양시 덕양구 신원로1길 61,10570,37.6611855299,126.8883712456
고양시,유치원,사립,노벨유치원,031-904-2966,경기도 고양시 일산동구 마두동 794번지 강촌마을,,10415,37.6552940931,126.7814374094
고양시,유치원,사립,늘푸름유치원,031-911-9810,경기도 고양시 일산서구 일산동 1066번지 후곡마을,,10374,37.6797700093,126.7658230106
고양시,유치원,사립,아이비유치원,031-971-6007,경기도 고양시 덕양구 행신동 1111번지 아이비에듀파크,경기도 고양시 덕양구 소원로266번길 2-1,10535,37.6144736333,126.8514745092
고양시,유치원,사립,안젤라유치원,031-906-3004,경기도 고양시 일산동구 마두동 991번지 안젤라유치원,경기도 고양시 일산동구 강송로225번길 39,10410,37.6573800278,126.7791533608
고양시,유치원,사립,에꼴데쁘띠유치원,031-968-1400,경기도 고양시 일산동구 식사동 1533번지 위시티휴먼빌,,10323,37.6772673567,126.8115929134
고양시,유치원,사립,엔젤유치원,031-979-0633,경기도 고양시 덕양구 토당동 85-2번지 신현빌딩,경기도 고양시 덕양구 지도로103번길 31-6,10508,37.6256936795,126.8215916670
고양시,유치원,사립,연세유치원,031-915-8621,경기도 고양시 일산서구 탄현동 1480번지 탄현마을,,10249,37.6973746991,126.7702911048
고양시,유치원,사립,예쁜나유치원,031-971-9797,경기도 고양시 덕양구 화정동 988번지 옥빛마을12단지,,10499,37.6332183566,126.8348169233
고양시,유치원,사립,예솔유치원,031-902-7526,경기도 고양시 일산동구 백석동 1436번지,경기도 고양시 일산동구 호수로430번길 37,10424,37.6444629792,126.7806537602
고양시,유치원,사립,예지슬유치원,031-927-9987,경기도 고양시 일산서구 덕이동 774번지,경기도 고양시 일산서구 장자길 74,10228,37.6980431517,126.7451282491
고양시,유치원,사립,유진유치원,031-924-0006,경기도 고양시 일산동구 정발산동 1243번지,경기도 고양시 일산동구 산두로201번길 23,10358,37.6736826888,126.7813714399
고양시,유치원,사립,은지유치원,031-902-2036,경기도 고양시 일산동구 마두동 783번지 강촌마을,,10416,37.6529956536,126.7857617036
고양시,유치원,사립,이튼유치원,031-908-8771,경기도 고양시 일산동구 백석동 1270번지,경기도 고양시 일산동구 백석로72번길 31-18,10446,37.6464135924,126.7879564046
고양시,유치원,사립,일산유치원,031-964-0919,경기도 고양시 일산동구 식사동 937-8번지,경기도 고양시 일산동구 은행마을로 46-33,10304,37.6670152683,126.8066549030
고양시,유치원,사립,제니스유치원,031-917-6199,경기도 고양시 일산서구 탄현동 142-60번지,경기도 고양시 일산서구 일현로 89,10242,37.6948492114,126.7643804001
고양시,유치원,사립,초롱유치원,031-923-6663,경기도 고양시 일산서구 가좌동 157-5번지 초롱유치원,경기도 고양시 일산서구 송포로 292-24,10208,37.6893797170,126.7269049208
고양시,유치원,공립,가좌초등학교병설유치원,031-922-6044,경기도 고양시 일산서구 가좌동 1099번지,경기도 고양시 일산서구 가좌2로 31,10210,37.6885999904,126.7210237302
고양시,유치원,공립,고양동산초등학교병설유치원,02-381-1980,경기도 고양시 덕양구 동산동 359번지 고양동산초등학교 병설유치원,경기도 고양시 덕양구 동세로 32,10597,37.6462456666,126.8865359132
고양시,유치원,공립,고양용현초등학교병설유치원,031-970-1814,경기도 고양시 덕양구 행신동 770번지 고양용현초 병설유치원,경기도 고양시 덕양구 화신로 21,10527,37.6148071716,126.8381542782
고양시,유치원,공립,고양초등학교병설유치원,031-962-0323,경기도 고양시 덕양구 고양동 236번지 고양초등학교,경기도 고양시 덕양구 혜음로13번길 22-7,10275,37.7027125159,126.8997829853
고양시,유치원,공립,냉천초등학교병설유치원,031-902-3418,경기도 고양시 일산동구 마두동 830번지,경기도 고양시 일산동구 산두로 99,10407,37.6663481004,126.7858248206
고양시,유치원,공립,다솔유치원,031-968-5294,경기도 고양시 덕양구 도내동 1000번지 다솔유치원,경기도 고양시 덕양구 도래울1로 37,10551,37.6295481005,126.8672583669
고양시,유치원,공립,모당초등학교병설유치원,031-975-9238,경기도 고양시 일산동구 중산동 1684번지,경기도 고양시 일산동구 하늘마을로 144,10355,37.6793488276,126.7808784846
