시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,공사립구분명,보험가입여부코드
광명시,허슬리 당구장,20030922,,03,폐업,20060630,02-2060-5860,,,"경기도 광명시 도덕로 19  (광명동,2층)",경기도 광명시 광명동 742-11번지 2층,423818,37.4680975,126.8500180,,186666.841332578,440678.335190598,당구장업,사립,N
광명시,영일 당구장,20030827,,03,폐업,19960909,,,,경기도 광명시 오리로985번길 4  (광명동),경기도 광명시 광명동 158-811번지,423858,37.4792652,126.8533757,,186965.122383855,441916.807844399,당구장업,사립,N
광명시,현 당구장,20030828,,03,폐업,19990805,,,,경기도 광명시 하안로287번길 19  (하안동),경기도 광명시 하안동 35-4번지,423848,37.4609051,126.8786742,,189201.193455359,439876.395171858,당구장업,사립,N
광명시,해룡 당구장,20030902,,03,폐업,20000530,,,,"경기도 광명시 디지털로33번길 15  (철산동,서창빌딩 303호)",경기도 광명시 철산동 438번지 서창빌딩 303호,423837,37.4752669,126.8702847,,188461.938223614,441471.912387527,당구장업,사립,N
광명시,강남당구클럽,20150810,,03,폐업,20160218,,,14314,"경기도 광명시 금하로527번길 7, 2층 (소하동)",경기도 광명시 소하동 36-10번지 신생빌딩 2층,14314,37.4515731,126.8900138,,190202.924349664,438838.101478773,당구장업,사립,
광명시,vip 당구장,20030922,,03,폐업,20001222,,,,"경기도 광명시 광명로 937  (광명동,3층)",경기도 광명시 광명동 101-4번지 3층,423806,37.4823762,126.8554611,,187150.455708463,442261.032932742,당구장업,사립,N
광명시,현대 당구장,20030825,,03,폐업,20020617,,,,,경기도 광명시 하안동 상업지구 53 현대 B/D 401호,423060,37.4547083,126.8642971,,,,당구장업,사립,N
광명시,로얄당구클럽,20120608,,03,폐업,20190212,,,14327,"경기도 광명시 기아로 20, 3층 (소하동, 대신빌딩)",경기도 광명시 소하동 1240-1번지 ,423826,37.4361579,126.8817885,,189471.749397898    ,437129.081043284    ,당구장업,사립,
광명시,이화 당구장,20030828,,03,폐업,20001208,,,,"경기도 광명시 오리로 352  (소하동,이화프라자 2층)",경기도 광명시 소하동 1269번지 이화프라자 2층,423826,37.4338851,126.8796228,,189281.585642525,436877.821297361,당구장업,사립,N
광명시,동명 당구장,20030825,,03,폐업,19950513,,,,,경기도 광명시 하안동 상업지구 3-28,423060,37.4610032,126.8694735,,,,당구장업,사립,N
광명시,로얄 당구장,20030827,,03,폐업,20001107,,,,경기도 광명시 광명로 920-1  (광명동),경기도 광명시 광명동 141-9번지,423802,37.4807904,126.8553738,,187141.707688015,442086.291120745,당구장업,사립,N
광명시,허리우드당구장,20050530,,03,폐업,20070522,899-3959,,,"경기도 광명시 오리로 649  (하안동,경일빌딩3층)",경기도 광명시 하안동 305-3번지 경일빌딩3층,423851,37.4590203,126.8770159,,189053.252990255,439667.10308082,당구장업,사립,N
광명시,현 당구장,20030827,,03,폐업,20000614,,,,경기도 광명시 광명로 920-1  (광명동),경기도 광명시 광명동 141-9번지,423802,37.4807904,126.8553738,,187141.707688015,442086.291120745,당구장업,사립,N
광명시,참조은 당구장,20130819,,03,폐업,20150715,070-4142-3919,,423848,"경기도 광명시 하안로 293-8, 5층 (하안동)",경기도 광명시 하안동 37-4번지 5층,423848,37.4616537,126.8794303,,189268.292173019,439959.527285219,당구장업,사립,
광명시,그린 당구회관,20030828,,03,폐업,20161229,2685-5183,,14201,경기도 광명시 광명로 937-1 (광명동),경기도 광명시 광명동 101-3번지 지층,423806,37.4824844,126.8555175,,187155.231356379,442274.215630542,당구장업,사립,
광명시,백마 당구장,20030915,,03,폐업,20010208,,,,"경기도 광명시 광명로 814  (광명동,2층)",경기도 광명시 광명동 374-71번지 2층,423814,37.4717927,126.8509036,,186745.735950352,441088.361024839,당구장업,사립,N
광명시,정 당구장,20030922,,03,폐업,20010820,,,,"경기도 광명시 철산로 15  (철산동,지층)",경기도 광명시 철산동 245-9번지 지층,423836,37.4763721,126.8676260,,188226.343502863,441595.638789636,당구장업,사립,N
광명시,태화 당구장,20030827,,03,폐업,19970507,,,,,경기도 광명시 소하동 1021-1번지,423827,37.4333543,126.8804259,,,,당구장업,사립,N
광명시,딕트레시 당구장,20030902,,03,폐업,20000325,,,,"경기도 광명시 오리로856번길 6  (철산동,2층)",경기도 광명시 철산동 412번지 2층,423837,37.4747411,126.8674820,,188213.478357595,441413.106724044,당구장업,사립,N
광명시,수2000 당구장,20030825,,03,폐업,20180420,02-892-1842,,14248,"경기도 광명시 범안로 1047, 우덕빌딩 (하안동)",경기도 광명시 하안동 34-7번지 우덕빌딩,14248,37.4624642,126.8789882,,189229.218977491,440047.656658254,당구장업,사립,
광명시,푸른당구클럽,20030829,,03,폐업,20180502,,,14251,경기도 광명시 도덕공원로 75 (철산동),경기도 광명시 철산동 466-10번지,14251,37.4753225,126.8637616,,187882.781459147,441476.596170546,당구장업,사립,
광명시,당구마을,20030825,,03,폐업,20180406,2685-9024,,14286,경기도 광명시 광명로 893 (광명동),경기도 광명시 광명동 158-794번지,423858,37.4787070,126.8537612,,186999.698653516,441854.962954155,당구장업,사립,
광명시,만남당구장,20090407,,03,폐업,20190222,,,14262,경기도 광명시 광명로888번길 5-1 (광명동),경기도 광명시 광명동 158-536번지 ,14262,37.4779603,126.8546219,,187075.547495404    ,441771.699292962    ,당구장업,사립,
광명시,스타당구장,20111018,,03,폐업,20120208,,,423014,경기도 광명시 오리로 973 (광명동),경기도 광명시 광명동 158-511번지,423014,37.4789607,126.8549026,,187095.72123576,441869.911861146,당구장업,사립,
광명시,스타 당구장,20030825,,03,폐업,20000325,,,,"경기도 광명시 광명로 961  (광명동,3층)",경기도 광명시 광명동 51-7번지 3층,423803,37.4844046,126.8563504,,187228.417708686,442485.789530927,당구장업,사립,N
광명시,모세로 당구장,20100512,,03,폐업,20160316,,,423832,"경기도 광명시 시청로 51, 지층 (철산동)",경기도 광명시 철산동 162번지 ,423832,37.4812341,126.8646551,,187963.980672338    ,442135.818714817    ,당구장업,사립,
광명시,썬당구클럽,20030827,,03,폐업,20100408,02-803-6725,,,"경기도 광명시 하안로 294-5 4층 (하안동,청진빌딩)",경기도 광명시 하안동 54번지 청진빌딩 4층,423060,37.4622946,126.8805935,,,,당구장업,사립,N
광명시,스핀 당구 클럽,20030922,,03,폐업,20001018,,,,"경기도 광명시 광이로 1  (광명동,2층)",경기도 광명시 광명동 150-1번지 2층,423807,37.4787927,126.8574580,,187326.200380833,441863.839841236,당구장업,사립,N
광명시,용 당구클럽,20121030,,03,폐업,20130620,,,423803,"경기도 광명시 광명로 961, 3층층 (광명동)",경기도 광명시 광명동 51-7번지 3층,423803,37.4844046,126.8563504,,187228.417708686,442485.789530927,당구장업,사립,
광명시,모범 당구장,20030825,,03,폐업,19950513,,,,경기도 광명시 오리로 976  (광명동),경기도 광명시 광명동 158-85번지,423807,37.4794021,126.8548226,,187093.321307235,441931.242500586,당구장업,사립,N
광명시,허리우드 당구장,20030825,,03,폐업,19970210,,,,경기도 광명시 광명로831번길 7  (광명동),경기도 광명시 광명동 346-51번지,423816,37.4735673,126.8505721,,186717.329476365,441283.970515519,당구장업,사립,N
광명시,아트 당구장,20030827,,03,폐업,19970110,,,,"경기도 광명시 오리로 1005  (광명동,2층)",경기도 광명시 광명동 158-857번지 2층,423858,37.4799834,126.8513731,,186788.037730227,441998.1606723,당구장업,사립,N
광명시,짱 당구장,20030825,,03,폐업,20020617,,,,경기도 광명시 금하로 543  (소하동),경기도 광명시 소하동 34-30번지,423821,37.4517373,126.8921495,,190392.665849091,438856.967905681,당구장업,사립,N
광명시,아린 당구장,20030827,,03,폐업,19970607,,,,,경기도 광명시 하안동 단독필지 273,423060,37.4596554,126.8812872,,,,당구장업,사립,N
광명시,해리 당구장,20030902,,03,폐업,20080806,2625-4430,,,"경기도 광명시 오리로856번길 11  (철산동,아싸빌딩 4층)",경기도 광명시 철산동 407번지 아싸빌딩 4층,423837,37.4752373,126.8680125,,188259.634535924,441468.01490997,당구장업,사립,N
광명시,태양 당구장,20030827,,03,폐업,20161229,02-897-4641,,14259,경기도 광명시 안재로14번길 27 (하안동),경기도 광명시 하안동 단독필지 598-11,423060,37.4609632,126.8740400,,188790.644001764,439882.925470961,당구장업,사립,
광명시,당사모당구장,20031103,,03,폐업,20180406,2688-3682,,14274,경기도 광명시 광명로 826 (광명동),경기도 광명시 광명동 340-6번지 2층,423816,37.4729019,126.8516022,,186807.309573535,441210.171974135,당구장업,사립,
광명시,진 당구장,20030825,,03,폐업,20010615,,,,경기도 광명시 오리로 961  (광명동),경기도 광명시 광명동 158-495번지,423858,37.4785391,126.8563505,,187229.197062411,441836.217671262,당구장업,사립,N
광명시,천지 당구장,20030828,,03,폐업,19991008,,,,경기도 광명시 광이로 1  (광명동),경기도 광명시 광명동 150-1번지,423807,37.4787927,126.8574580,,187326.200380833,441863.839841236,당구장업,사립,N
광명시,째즈 당구장,20030825,,03,폐업,19970501,,,,경기도 광명시 오리로856번길 14  (철산동),경기도 광명시 철산동 408번지,423837,37.4750125,126.8684312,,188296.162869215,441441.920898779,당구장업,사립,N
광명시,금광 당구장,20030825,,03,폐업,20020617,,,,"경기도 광명시 오리로 897  (철산동,3층)",경기도 광명시 철산동 464-9번지 3층,423840,37.4764837,126.8628437,,187802.263982501,441607.965365626,당구장업,사립,N
광명시,미성당구장,20101108,,03,폐업,20110524,,,,"경기도 광명시 광명로 822  (광명동,3층)",경기도 광명시 광명동 339-15번지 3층,423814,37.4724871,126.8513770,,186788.711176587,441166.419847613,당구장업,사립,
광명시,뉴월드 당구장,20030902,,03,폐업,20000501,,,,"경기도 광명시 도덕로 18  (광명동,3,9 (4층))","경기도 광명시 광명동 743번지 3,9 (4층)",423764,37.4676830,126.8499624,,186660.844777375,440631.558957033,당구장업,사립,N
광명시,우정 당구장,20030902,,03,폐업,19981020,,,,"경기도 광명시 광명로 841  (광명동,9층 1호)",경기도 광명시 광명동 290-14번지 9층 1호,423812,37.4742354,126.8516561,,186812.009261555,441358.410825387,당구장업,사립,N
광명시,록키당구장,20041109,,03,폐업,20050607,,,,경기도 광명시 오리로 923  (광명동),경기도 광명시 광명동 158-235번지,423858,37.4773996,126.8602870,,187576.931112888,441709.047141288,당구장업,사립,N
광명시,VIP 당구장,20030902,,03,폐업,20000526,,,,"경기도 광명시 광명로 937  (광명동,3층)",경기도 광명시 광명동 101-4번지 3층,423806,37.4823762,126.8554611,,187150.455708463,442261.032932742,당구장업,사립,N
광명시,M당구클럽,20090526,,03,폐업,20130315,02)897-3328,,423851,경기도 광명시 오리로 649 (하안동),경기도 광명시 하안동 305-3번지 경일빌딩 5층,423851,37.4590203,126.8770159,,189053.252990255,439667.10308082,당구장업,사립,
광명시,가림당구장,20081007,,03,폐업,20111018,02)2060-9774,,,"경기도 광명시 디지털로 17,  203호 (철산동)",경기도 광명시 철산동 425번지 203호,423837,37.4739323,126.8693149,,188374.121485145,441322.312125979,당구장업,사립,N
광명시,코리아 당구장,20030825,,03,폐업,19970422,,,,경기도 광명시 광명로 948-1  (광명동),경기도 광명시 광명동 92-4번지,423806,37.4831793,126.8564545,,187239.286064583,442351.434744473,당구장업,사립,N
광명시,월드 당구장,20030828,,03,폐업,20031231,02-897-9412,,,경기도 광명시 기아로 10  (소하동),경기도 광명시 소하동 1241-2번지,423826,37.4362468,126.8806811,,189375.507860385,437137.853467483,당구장업,사립,N
광명시,샛별당구장,20120904,,03,폐업,20151129,,,14259,"경기도 광명시 안재로14번길 23, 지층 (하안동)",경기도 광명시 하안동 598-14번지,423844,37.4607376,126.8737013,,188761.999456017,439859.742679172,당구장업,사립,
광명시,사랑방 당구장,20030825,,03,폐업,19951023,,,,경기도 광명시 철산로30번길 24  (철산동),경기도 광명시 철산동 434번지,423837,37.4743741,126.8695628,,188397.781354198,441371.364942327,당구장업,사립,N
광명시,21세기 당구장,20030825,,03,폐업,19971009,2613-5068,,,,경기도 광명시 철산동 상업지구 1-32,423030,37.4924201,126.8686940,,,,당구장업,사립,N
광명시,수 당구장,20030922,,03,폐업,20050518,2617-3591,,,경기도 광명시 새터로 58  (광명동),경기도 광명시 광명동 304-100번지,423804,37.4732119,126.8545408,,187062.456634795,441225.484163762,당구장업,사립,N
광명시,필 당구장,20030828,,03,폐업,20161229,02-897-8594,,14326,경기도 광명시 기아로 19 (소하동),경기도 광명시 소하동 1236-4번지,423826,37.4365183,126.8818444,,189477.762262744,437170.766378358,당구장업,사립,
광명시,일번지 당구장,20030825,,03,폐업,20001230,,,,"경기도 광명시 하안로287번길 5  (하안동,뉴코아 빌딩 4층)",경기도 광명시 하안동 52-5번지 뉴코아 빌딩 4층,423848,37.4610147,126.8800643,,189324.928509081,439887.169097907,당구장업,사립,N
광명시,기아 당구장,20030922,,03,폐업,20070629,02-897-5224,,,"경기도 광명시 기아로 24  (소하동,3층)",경기도 광명시 소하동 1240-3번지 3층,423826,37.4361312,126.8821501,,189504.475583581,437125.943637885,당구장업,사립,N
광명시,평화 당구장,20030825,,03,폐업,19970507,,,,경기도 광명시 광명로 830  (광명동),경기도 광명시 광명동 342-7번지,423813,37.4732084,126.8517599,,186823.316073,441245.302587667,당구장업,사립,N
광명시,자이언트 당구장,20030827,,03,폐업,20180420,,,14253,경기도 광명시 도덕공원로 27 (철산동),경기도 광명시 철산동 509-265번지,423836,37.4715131,126.8653739,,188026.390251877,441054.714553518,당구장업,사립,
광명시,당구클럽 보그,20030918,,03,폐업,20000316,,,,"경기도 광명시 시청로 9  (철산동,3층)",경기도 광명시 철산동 463-20번지 3층,423833,37.4777365,126.8631806,,187833.218600686,441745.307596099,당구장업,사립,N
광명시,한양 당구장,20030828,,03,폐업,20050822,02-897-5016,,,경기도 광명시 오리로 653  (하안동),경기도 광명시 하안동 302-11번지,423851,37.4593263,126.8767667,,189031.373346985,439700.566193622,당구장업,사립,N
