시군명,사업장명,인허가일자,인허가취소일자,영업상태명,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지시설전화번호,소재지면적정보,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총종업원수,본사종업원수,공장사무소종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모정보,전통업소지정번호,전통업소주된음식,홈페이지URL
남양주시,스카이룸가요장,20200917,,영업/정상,영업,,,,,,58.30,"경기도 남양주시 퇴계원읍 경춘북로 537-1, 1층 일부",경기도 남양주시 퇴계원읍 퇴계원리 218-55 1층 일부 ,12126,37.6477221025,127.1434199070,기타,212585.206535874    ,460601.492374093    ,기타,,,,,상수도전용,,,,,,,,,Y,58.3,,,
남양주시,스타가요장,20090415,,영업/정상,영업,,,,,031 592 2678,114.81,"경기도 남양주시 늘을2로 26, 202-2호 (호평동,메인씨네마타워)",경기도 남양주시 호평동 640번지 메인씨네마타워 202-2호,12150,37.6550032,127.2440210,룸살롱,221468.586010805    ,461438.064834388    ,룸살롱,,,,,,,,,,,,,,Y,114.81,,,
남양주시,스타가요주점,20070221,,영업/정상,영업,,,,,031 593 0510,32.00,경기도 남양주시 화도읍 경춘로 1969-9,경기도 남양주시 화도읍 마석우리 267-7번지 ,12180,37.6513892,127.3069115,간이주점,227019.344850157    ,461054.248039145    ,간이주점,1,1,유흥업소밀집지역,,상수도전용,,,,,,,,,N,32,,,
남양주시,스타킹,20100423,,영업/정상,영업,,,,,,86.20,"경기도 남양주시 화도읍 맷돌로 4-9 (외1필지 별나라타운 301,302-1호)","경기도 남양주시 화도읍 마석우리 392-1번지 외1필지 별나라타운 301,302-1호 ",12175,37.6571129,127.3023565,룸살롱,226614.557551639    ,461689.023903197    ,룸살롱,,,,,,,,,,,,,,N,86.2,,,
남양주시,시즌빠,20170417,,폐업,폐업,20190305,,,,5270801,48.00,"경기도 남양주시 진접읍 해밀예당1로 50-38, 3층 305호",경기도 남양주시 진접읍 금곡리 1082-6번지 ,12066,37.7121268,127.1877281,기타,216488.016717952    ,467767.939611937    ,기타,,,유흥업소밀집지역,,,,,,,,,,,N,48,,,
남양주시,시크릿,20101018,,영업/정상,영업,,,,,031 595 7088,90.40,"경기도 남양주시 늘을2로14번길 3, B03호 (호평동,에이스프라자 지하)",경기도 남양주시 호평동 641번지 에이스프라자 지하 B03호,12150,37.6540301,127.2440518,룸살롱,221472.207766357    ,461330.825184568    ,룸살롱,,,기타,,상수도전용,,,,,,,,,Y,90.4,,,
남양주시,썬노래장,20000317,,영업/정상,영업,,,,,031 5930510,21.35,경기도 남양주시 화도읍 경춘로 1969-9,경기도 남양주시 화도읍 마석우리 267-7번지 ,12180,37.6513892,127.3069115,기타,227019.344850157    ,461054.248039145    ,기타,,,,,,,,,,,,,,N,21.35,,,
남양주시,썬노래장,20010709,,영업/정상,영업,,,,,031 5714942,89.80,경기도 남양주시 진접읍 내각1로 101,경기도 남양주시 진접읍 내각리 257-6번지 ,12072,37.7050476,127.1679224,기타,214740.005491807    ,466971.683215494    ,기타,,,,,,,,,,,,,,N,89.8,,,
남양주시,썸가요장,20171206,,영업/정상,영업,,,,,,99.86,"경기도 남양주시 화도읍 마석중앙로 76, 2층",경기도 남양주시 화도읍 마석우리 271-7번지 2층 ,12180,37.6518908,127.3080240,기타,227117.9639379      ,461110.550920563    ,기타,,,,,,,,,,,,,,Y,99.86,,,
남양주시,쎅시룸클럽,20040922,,영업/정상,영업,,,,,,97.19,경기도 남양주시 퇴계원면 경춘북로 539 (외1필지),경기도 남양주시 퇴계원면 퇴계원리 218-53번지 외1필지 ,12126,37.6476698,127.1434788,룸살롱,212598.710020325    ,460606.001044037    ,룸살롱,0,0,기타,,상수도전용,,,,,,,,,N,97.19,,,
남양주시,씽씽,19970424,,영업/정상,영업,,,,,031 577 1233,128.00,경기도 남양주시 와부읍 수레로 2,경기도 남양주시 와부읍 덕소리 474-12번지 ,12209,37.5865626,127.2123932,기타,218694.379898258    ,453837.499257566    ,기타,,,,,,,,,,,,,,N,128,,,
남양주시,아마존,19940930,,폐업,폐업,20200610,,,,,578.00,,경기도 남양주시 별내면 청학리 71-3번지 ,12077,,,관광호텔나이트(디스코),,,관광호텔나이트(디스코),0,0,기타,,상수도전용,,,,,,,,,Y,578,,,
남양주시,아마존룸가요장,20121024,,영업/정상,영업,,,,,,121.50,"경기도 남양주시 화도읍 맷돌로 110-9, 201호 (별나라타운)",경기도 남양주시 화도읍 마석우리 392-1번지 별나라타운 201호,12175,37.6571129,127.3023565,룸살롱,226614.557551639    ,461689.023903197    ,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,Y,121.5,,,
남양주시,아테네,20120710,,영업/정상,영업,,,,,,110.33,경기도 남양주시 진접읍 금강로 1669,경기도 남양주시 진접읍 장현리 4-4번지 ,12002,37.7393528039,127.1940015655,룸살롱,217083.622717195    ,470786.022340028    ,룸살롱,,,기타,,상수도전용,,,,,,,,,N,110.33,,,
남양주시,앵콜노래방주점,19950826,,폐업,폐업,19960201,,,,031 5720695,141.00,,경기도 남양주시 퇴계원면 퇴계원리 213-11번지 ,12126,37.6475248,127.1441697,기타,212659.228396983    ,460592.469142848    ,기타,0,0,,,,,,,,,,,,N,141,,,
남양주시,에스비에스(SBS)가요장,20010212,,폐업,폐업,20090227,,,,031 5110003,120.34,경기도 남양주시 화도읍 경춘로 1969-9 (마석우리),경기도 남양주시 화도읍 마석우리 267-7번지 ,12180,37.6513892,127.3069115,기타,227019.344850157    ,461054.248039145    ,기타,,,,,,,,,,,,,,N,120.34,,,
남양주시,에이스가요장,20110104,,영업/정상,영업,,,,,031 594 9701,46.08,"경기도 남양주시 늘을2로14번길 3, 309호 (호평동,에이스프라자)",경기도 남양주시 호평동 641번지 에이스프라자 309호,12150,37.6540301351,127.2440518749,룸살롱,221472.207766357    ,461330.825184568    ,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,Y,46.08,,,
남양주시,에이식스,20080918,,폐업,폐업,20130103,,,,0315944359,110.00,경기도 남양주시 화도읍 경춘로 1969-8,경기도 남양주시 화도읍 마석우리 265-10번지 ,12180,37.6513888,127.3070701,룸살롱,227034.285687681    ,461055.121049027    ,룸살롱,2,,학교정화(상대),,상수도전용,,,,,,,,,N,110,,,
남양주시,에쿠스,20090224,,영업/정상,영업,,,,,031 592 8833,198.40,경기도 남양주시 화도읍 경춘로 1969-20,경기도 남양주시 화도읍 마석우리 272-1번지 ,12180,37.6518388,127.3072419,룸살롱,227047.896303527    ,461102.314530701    ,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,198.4,,,
남양주시,엣지,20070226,,영업/정상,영업,,,,,031 593 9413,129.90,"경기도 남양주시 늘을1로16번길 29, 901,902호 (호평동, 늘봄타워)",경기도 남양주시 호평동 638-1 늘봄타워 901호,12149,37.6540838723,127.2433345572,룸살롱,221404.003862789    ,461328.144929993    ,룸살롱,,,,,,,,,,,,,,Y,129.9,,,
남양주시,여왕벌,20021101,,영업/정상,영업,,,,,031 528 0521,22.40,경기도 남양주시 진접읍 장현천로 25,경기도 남양주시 진접읍 장현리 350-4번지 ,12013,37.7185750,127.1836383,간이주점,216128.189341278    ,468484.415792439    ,간이주점,0,1,학교정화(상대),,상수도전용,,,,,,,,,N,22.4,,,
남양주시,여인천하,20090113,,영업/정상,영업,,,,,031 595 1525,131.72,경기도 남양주시 늘을2로 26 (호평동),경기도 남양주시 호평동 640번지 ,12150,37.6550032430,127.2440210252,룸살롱,221468.586010805    ,461438.064834388    ,룸살롱,,,,,,,,,,,,,,Y,131.72,,,
남양주시,여인천하,19880217,,영업/정상,영업,,,,,031 571 9915,132.00,경기도 남양주시 퇴계원읍 경춘북로 542,경기도 남양주시 퇴계원읍 퇴계원리 215-4번지 ,12126,37.6475253334,127.1437731569,룸살롱,212617.870093629    ,460583.148634648    ,룸살롱,,,,,,,,,,,,,,N,132,,,
남양주시,영원노래장,19960318,,영업/정상,영업,,,,,031 5929224,94.50,경기도 남양주시 경춘로 지하 965 (금곡동),경기도 남양주시 금곡동 426-5번지 외1필지 ,12237,37.6336712,127.2092286,기타,218403.307032076    ,459063.702109799    ,기타,,,,,,,,,,,,,,N,94.5,,,
남양주시,오남가요장,19990224,,영업/정상,영업,,,,,031 573 5945,188.04,경기도 남양주시 오남읍 진건오남로 609,경기도 남양주시 오남읍 오남리 245-1번지 ,12049,37.6877975,127.2113852,기타,218581.80375117     ,465071.032955358    ,기타,,,,,,,,,,,,,,N,188.04,,,
남양주시,와이,20010310,,영업/정상,영업,,,,,031 511 3442,62.22,경기도 남양주시 화도읍 마석중앙로 77,경기도 남양주시 화도읍 마석우리 292-16번지 ,12180,37.6521426,127.3082177,기타,227135.436057084    ,461136.4241995      ,기타,0,0,기타,,상수도전용,,,,,,,,,N,62.22,,,
남양주시,원피스룸클럽,20100812,,영업/정상,영업,,,,,,52.27,"경기도 남양주시 늘을2로 20 (호평동,CH리베로1  212호)",경기도 남양주시 호평동 640-2번지 CH리베로1  212호 ,12150,37.6544175949,127.2440304636,룸살롱,221470.398259335    ,461373.46837775     ,룸살롱,,,,,,,,,,,,,,Y,52.27,,,
남양주시,위너스회관,19990512,,폐업,폐업,19990809,,,,031 5922906,293.80,경기도 남양주시 금곡로 43 (금곡동),경기도 남양주시 금곡동 419-11번지 ,12237,37.6341418,127.2080064,기타,218294.803214567    ,459115.26709135     ,기타,0,0,학교정화(상대),,상수도전용,,,,,,,,,N,293.8,,,
남양주시,은정,19760724,,영업/정상,영업,,,,,031 591 7008,138.50,경기도 남양주시 금곡로 48 (금곡동),경기도 남양주시 금곡동 427-26번지 ,12237,37.6338347,127.2084474,기타,218325.390970658    ,459080.003422317    ,기타,0,0,기타,,상수도전용,,,,,,,,,N,138.5,,,
남양주시,제이(J)클럽,20101103,,영업/정상,영업,,,,,031 595 7085,199.33,"경기도 남양주시 늘을2로14번길 3, B04호 (호평동,에이스프라자 빌딩)",경기도 남양주시 호평동 641 에이스프라자 빌딩 B04호,12150,37.6541035984,127.2441167284,룸살롱,221472.207766357    ,461330.825184568    ,룸살롱,,,,,상수도전용,,,,,,,,,Y,199.33,,,
남양주시,제이제이바,20170612,,폐업,폐업,20180928,,,,5289576,60.00,"경기도 남양주시 진접읍 해밀예당1로 50-38, 5층 501호",경기도 남양주시 진접읍 금곡리 1082-6번지 ,12066,37.7121268,127.1877281,스텐드바,216488.016717952    ,467767.939611937    ,스텐드바,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,60,,,
남양주시,제이제이클럽비지니스,20170612,,영업/정상,영업,,,,,5719578,127.00,"경기도 남양주시 진접읍 해밀예당1로 50-38, 5층 502,503호",경기도 남양주시 진접읍 금곡리 1082-6번지 ,12066,37.7121268,127.1877281,룸살롱,216488.016717952    ,467767.939611937    ,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,127,,,
남양주시,준 노래장,19861211,,영업/정상,영업,,,,,031 527 7103,33.50,,경기도 남양주시 진접읍 팔야리 787번지 ,12019,,,기타,,,기타,0,0,기타,,상수도전용,,,,,,,,,N,33.5,,,
남양주시,준코뮤직타운 남양주점,20080702,,영업/정상,영업,,,,,,258.78,"경기도 남양주시 늘을2로 26 (호평동, 메인시네타워301호)",경기도 남양주시 호평동 640번지 메인시네타워301호 ,12150,37.6550032,127.2440210,룸살롱,221468.586010805    ,461438.064834388    ,룸살롱,,,,,,,,,,,,,,Y,258.78,,,
남양주시,짝궁,20170522,,영업/정상,영업,,,,,,63.00,"경기도 남양주시 화도읍 마석중앙로 71-1, 2층",경기도 남양주시 화도읍 마석우리 292-18번지 ,12180,37.6523057,127.3078784,노래클럽,227105.752041226    ,461157.746631737    ,노래클럽,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,63,,,
남양주시,짝퉁,20130116,,영업/정상,영업,,,,,031 511 1757,102.12,"경기도 남양주시 화도읍 맷돌로 110-9, 510호 (별나라타운)",경기도 남양주시 화도읍 마석우리 392-1번지 외1필지 별나라타운 510호,12175,37.6571129,127.3023565,룸살롱,226614.557551639    ,461689.023903197    ,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,102.12,,,
남양주시,짱,19951117,,영업/정상,영업,,,,,031 572 1425,111.98,경기도 남양주시 퇴계원면 경춘북로546번길 3-2,경기도 남양주시 퇴계원면 퇴계원리 182-2번지 ,12126,37.6474163,127.1445094,기타,212688.337584931    ,460578.534804408    ,기타,0,0,기타,,상수도전용,,,,,,,,,N,111.98,,,
남양주시,짱 가요노래장,19850916,,영업/정상,영업,,,,,031 521 9889,287.12,경기도 남양주시 와부읍 덕소로97번길 3 (외 1필지),경기도 남양주시 와부읍 덕소리 474-9번지 외 1필지 ,12209,37.5859226339,127.2125839284,룸살롱,218711.487686064    ,453765.024289439    ,룸살롱,,,,,,,,,,,,,,N,287.12,,,
남양주시,천궁,20151030,,영업/정상,영업,,,,,031 511 0018,91.26,"경기도 남양주시 화도읍 마석중앙로 73, 106호",경기도 남양주시 화도읍 마석우리 292-17번지 ,12180,37.6522242,127.3080254,룸살롱,227116.908022678    ,461148.468401404    ,룸살롱,,,,,,,,,,,,,,N,91.26,,,
남양주시,천마산스키롯지,19830926,,영업/정상,영업,,,,,031 5941211,167.54,경기도 남양주시 화도읍 먹갓로 96,경기도 남양주시 화도읍 묵현리 548번지 ,12156,37.6634720,127.2692995,기타,223738.734854058    ,462313.335053151    ,기타,0,0,기타,,상수도전용,,,,,,,,,N,167.54,,,
남양주시,청춘,20100824,,영업/정상,영업,,,,,,66.02,"경기도 남양주시 금곡로 40 (금곡동,(2층))",경기도 남양주시 금곡동 430-34 (2층) ,12237,37.6339185955,127.2075100209,룸살롱,218248.492990878    ,459080.588194484    ,룸살롱,,,기타,,상수도전용,,,,,,,,,N,66.02,,,
남양주시,춘자가요장,20060824,,영업/정상,영업,,,,,031 559 9475,99.40,"경기도 남양주시 늘을2로 26, 302-1호 (호평동, 호평메인씨네마타워)",경기도 남양주시 호평동 640번지 호평메인씨네마타워 302-1호,12150,37.6550950658,127.2441133261,룸살롱,221468.586010805    ,461438.064834388    ,룸살롱,,,,,,,,,,,,,,Y,99.4,,,
남양주시,춘자가요장,20180820,,영업/정상,영업,,,,,,127.79,"경기도 남양주시 화도읍 마석중앙로 74, 2층",경기도 남양주시 화도읍 마석우리 271-8번지 ,12180,37.6519454669,127.3078203220,룸살롱,227099.221941753    ,461116.553921712    ,룸살롱,,,,,,,,,,,,,,Y,127.79,,,
남양주시,춘자클럽,20101230,,영업/정상,영업,,,,,5739838,139.99,경기도 남양주시 진접읍 해밀예당1로 50-47 (602호),경기도 남양주시 진접읍 금곡리 1083-4번지 602호 ,12066,37.7114330439,127.1877831091,룸살롱,216493.07691914     ,467690.825592483    ,룸살롱,,,,,,,,,,,,,,N,139.99,,,
남양주시,컨트리,19961001,,폐업,폐업,20180706,,,,,132.66,경기도 남양주시 화도읍 북한강로 1525-32,경기도 남양주시 화도읍 금남리 248-2번지 ,12193,37.6471102,127.3612602,기타,231817.309769271    ,460596.937197928    ,기타,0,0,기타,,상수도전용,,,,,,,,,N,132.66,,,
남양주시,케스팅,19970225,,영업/정상,영업,,,,,031 573 8820,96.16,"경기도 남양주시 진건읍 진건오남로 55-8, 지하1층",경기도 남양주시 진건읍 용정리 794-62번지 지하1층 ,12138,37.6557495,127.1785563,기타,215691.690665089    ,461510.431395022    ,기타,0,0,기타,,상수도전용,,,,,,,,,N,96.16,,,
남양주시,코리아룸,20120404,,영업/정상,영업,,,,,031 595 8222,108.70,"경기도 남양주시 늘을2로14번길 지하 3, 비02호 (호평동, 에이스프라자)",경기도 남양주시 호평동 641번지 에이스프라자 비02호,12150,37.6540301,127.2440518,룸살롱,221472.207766357    ,461330.825184568    ,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,Y,108.7,,,
남양주시,큐 가요톱10,20091022,,영업/정상,영업,,,,,031 591 6055,107.36,"경기도 남양주시 화도읍 경춘로 1969-9, 2층",경기도 남양주시 화도읍 마석우리 267-7번지 2층 ,12180,37.6513892,127.3069115,룸살롱,227019.344850157    ,461054.248039145    ,룸살롱,,,,,,,,,,,,,,N,107.36,,,
남양주시,킹뮤직타운,19890217,,영업/정상,영업,,,,,031 5934994,84.49,경기도 남양주시 화도읍 경춘로 1969-9,경기도 남양주시 화도읍 마석우리 267-7 ,12180,37.6514200626,127.3069975916,기타,227019.344850157    ,461054.248039145    ,기타,0,0,기타,,상수도전용,,,,,,,,,N,84.49,,,
남양주시,킹왕짱가요장,20100115,,영업/정상,영업,,,,,031 592 1988,94.86,경기도 남양주시 화도읍 맷돌로 110-9 (별나라타운2층),경기도 남양주시 화도읍 마석우리 392-1번지 별나라타운2층 ,12175,37.6571129,127.3023565,룸살롱,226614.557551639    ,461689.023903197    ,룸살롱,,,,,,,,,,,,,,N,94.86,,,
남양주시,태양가요장,19890130,,영업/정상,영업,,,,,031 5724638,83.77,경기도 남양주시 진접읍 장현로 104,경기도 남양주시 진접읍 장현리 378-5번지 ,12013,37.7189088878,127.1833329470,기타,216099.515897526    ,468520.046490279    ,기타,0,0,기타,,상수도전용,,,,,,,,,Y,83.77,,,
남양주시,태평양,19951110,,폐업,폐업,19961113,,,,031 5529100,123.20,경기도 남양주시 오남읍 진건오남로 609 (오남리),경기도 남양주시 오남읍 오남리 245-1번지 ,12049,37.6877975,127.2113852,기타,218581.80375117     ,465071.032955358    ,기타,0,0,아파트지역,,지하수전용,,,,,,,,,N,123.2,,,
남양주시,토크뮤직타운 1호점,20150501,,영업/정상,영업,,,,,,208.50,"경기도 남양주시 늘을2로 26, 309호 (호평동, 메인씨네마타워)",경기도 남양주시 호평동 640번지 ,12150,37.6550032,127.2440210,룸살롱,221468.586010805    ,461438.064834388    ,룸살롱,,,학교정화(상대),,상수도전용,,,,,,,,,Y,208.5,,,
남양주시,토크뮤직타운 2호점,20180823,,영업/정상,영업,,,,,,129.10,"경기도 남양주시 진접읍 해밀예당1로 50-38, 동구햇살프라자 4층 401,402호",경기도 남양주시 진접읍 금곡리 1082-6 동구햇살프라자(401402호) ,12066,37.7122031799,127.1877675121,룸살롱,216488.016717952    ,467767.939611937    ,룸살롱,1,,,,,,,,,,,,,Y,129.1,,,
